id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1,t89d0,t89d1,t90d0,t90d1,t91d0,t91d1,t92d0,t92d1,t93d0,t93d1,t94d0,t94d1,t95d0,t95d1,t96d0,t96d1,t97d0,t97d1
selection-5,-4.0001965,0.97877765,-1.8835322,2.0352688,-0.61102885,-0.18090682,-1.5177599,0.8286901,-0.17391998,2.4712274,2.814936,3.4010568,2.0483015,8.073528,-2.955305,9.049098,-0.53605556,12.499093,-3.3514068,18.641602,-2.6783595,20.83405,0.6033523,26.399542,7.760102,25.167418,5.9124813,23.031649,4.6094093,26.561447,1.1142049,30.868753,-0.30335084,37.734043,-2.6330311,27.03943,-3.6935294,24.734732,-9.834608,21.900389,-6.583176,18.069675,-17.380627,15.73559,-23.44384,18.171442,-22.473356,14.452941,-25.984735,18.698778,-30.60333,13.519232,-34.354877,13.579711,-34.36298,14.030804,-29.696178,15.896181,-23.346336,16.379133,-16.785982,21.065231,-17.627268,24.391697,-21.22758,27.132584,-17.704624,28.432161,-17.016459,29.8043,-17.382452,34.35398,-18.670113,31.632656,-16.512249,25.41137,-18.523165,28.4033,-19.736229,29.805534,-16.19324,28.377594,-14.353127,30.937378,-13.1898365,27.554884,-9.91632,34.79733,-3.7344096,33.255802,-6.173175,31.595581,-1.2675016,33.615887,-2.0276845,28.25114,-5.63587,24.090065,-7.36105,19.765253,-13.027738,26.90888,-18.341507,25.434942,-19.794584,28.746843,-23.086098,27.175653,-28.114054,30.191652,-23.986795,28.435822,-20.49238,30.524818,-16.176603,29.869446,-20.352604,25.20747,-22.57517,19.047897,-22.549557,19.70438,-17.058733,24.556211,-20.345064,21.682125,-17.214296,17.51985,-16.487173,19.851952,-16.836123,21.068146,-14.840967,21.903364,-13.021723,25.31925,-10.56367,21.56956,-12.38629,11.546101,-12.268632,12.680102,-15.178129,18.70416,-18.601511,17.932703,-14.376733,15.258736,-10.756491,17.41758,-11.11382,17.434355,-15.714263,10.403175,-14.217486,6.571766,-12.171141,8.210662,-14.184591,11.765491,-14.125777,8.971306,-10.240787,9.325465,-6.8609724,7.37072,-12.648098,4.4957557,-15.813675,0.8611794,-22.035374,4.840562,-20.507507,6.851093,-14.672185,4.2615733,-18.645105,6.9005566,-16.727362,15.905432,-19.332767,15.3889885,-26.60098,7.883678,-31.355755,6.006365,-37.739414,-0.437651,-38.22894,-9.303278,-40.14016,-17.746353,-34.227932,-37.36481,-33.912216,-30.127666
selection-6,-3.7824864,0.8382107,-3.843916,3.259711,-0.79221994,0.067963794,-1.36968,0.67452574,0.1216975,2.2648377,2.966684,3.1833825,2.0389004,7.634464,-3.3377109,9.180671,0.1741158,12.744382,-2.5590928,18.082243,-2.9793873,20.568928,0.7855825,25.571453,7.785212,23.746902,6.2871375,23.51277,5.1193957,26.318336,1.0907464,30.797356,-0.89596665,37.512314,-2.758836,27.271572,-3.61218,25.579805,-8.847981,22.388988,-7.23321,17.795986,-15.878707,16.289865,-21.690481,16.348001,-23.167742,13.384594,-26.123905,15.829282,-31.327906,12.1628275,-35.994152,16.375683,-35.538593,15.831927,-30.491634,16.391462,-24.61766,16.75514,-17.76399,21.804323,-17.376238,26.087946,-19.717342,26.31485,-18.397577,29.954376,-16.341951,28.763191,-16.203176,33.52169,-18.314367,30.399591,-17.555494,24.722345,-19.433672,28.089424,-18.52313,29.957012,-15.091932,28.645851,-13.796901,31.217417,-13.774865,27.882053,-9.04987,35.1427,-4.1605773,34.221592,-5.6245995,30.793215,-1.7014635,33.070526,-2.6613843,28.274378,-5.027989,23.951393,-7.010847,19.615677,-13.118455,26.207802,-18.945936,24.560587,-20.438568,27.87058,-23.066944,27.608389,-28.952374,30.150595,-24.113398,28.790369,-20.056633,30.654343,-15.701389,28.904333,-20.681637,25.043322,-22.45912,19.771091,-21.669249,20.380045,-17.484365,25.6255,-20.934464,21.901682,-17.052895,17.939188,-16.531467,19.710411,-16.844852,21.31523,-14.262378,21.657743,-12.488604,25.55706,-10.530386,21.415108,-12.665935,11.28993,-13.076459,12.106448,-15.690521,19.774328,-19.315077,18.477898,-14.896275,15.340826,-10.767186,16.618734,-11.18231,16.36434,-15.025931,9.835525,-15.273231,6.824483,-11.013305,8.178165,-14.143731,11.429135,-14.149079,9.361581,-10.122131,9.1802,-6.739559,7.7035155,-12.108101,5.120293,-15.777396,1.2338446,-21.996769,4.9033027,-20.254948,6.91744,-15.700408,4.407133,-19.110283,6.4081707,-17.190245,17.484705,-18.895952,14.492772,-27.416231,7.6702194,-31.97439,5.5547295,-37.73889,-1.1824703,-37.96266,-7.936578,-40.242123,-18.261019,-34.210934,-36.423267,-33.92371,-30.316038
selection-7,-4.2973323,1.5151654,-3.7447786,2.3603492,-1.1302476,-1.0731883,-3.6246948,-0.26393116,1.2335105,4.1489053,2.2056804,2.1544106,1.419582,6.511376,-2.0477018,6.193129,-1.2845842,11.705846,-1.3039091,17.067898,-3.1289387,21.21624,1.1178495,24.178057,6.1260967,24.358044,5.292212,22.58277,4.0510836,28.167341,0.5137164,31.106112,-0.21571206,36.205948,-0.9804128,26.114647,-3.1917617,24.794989,-9.128807,21.450108,-6.9832454,18.175943,-17.179579,15.368417,-23.744797,17.869915,-24.635246,14.407618,-26.717642,17.113607,-31.465862,12.97618,-34.849087,14.625475,-34.658848,13.605831,-30.05589,15.62075,-23.459866,16.456383,-16.97632,20.735575,-17.339487,24.77732,-20.997221,26.638535,-18.11316,28.67232,-16.975594,29.118567,-16.927956,34.19478,-18.889761,31.340696,-16.887215,24.945059,-18.996569,28.216145,-19.838442,30.046783,-16.158985,28.300571,-14.3876505,31.370861,-12.641637,27.770931,-10.357164,34.741005,-3.3923676,32.670654,-6.8293767,31.280302,-0.9709535,33.26912,-1.9978651,27.904268,-5.4600973,24.532637,-7.8592954,19.95396,-12.401752,26.775488,-18.571537,25.662432,-20.550886,28.605347,-23.010689,28.26913,-28.147644,30.441917,-24.447184,28.48845,-20.295925,30.238094,-15.366197,29.117538,-20.81684,25.221798,-22.792498,19.779266,-21.828268,20.90076,-17.18508,25.767204,-21.26268,21.43207,-16.863386,18.071247,-17.088455,19.359983,-16.521454,21.600882,-14.142685,21.416042,-12.328715,26.000477,-10.661099,21.356207,-12.704349,11.056403,-12.676286,12.203068,-15.980735,19.509472,-19.53314,18.426977,-15.119141,15.060455,-10.655646,16.305864,-11.390775,16.216143,-14.925762,9.813431,-15.25743,6.552737,-11.645953,7.9513483,-13.988546,11.025064,-13.9920025,9.736176,-10.569435,8.587784,-7.2533507,6.478085,-12.071177,5.669993,-15.63193,1.5688481,-21.228813,5.4965863,-19.681131,6.725172,-15.845126,3.478448,-18.886133,5.434559,-16.552303,16.525928,-19.599375,14.966056,-27.564634,7.937319,-32.16429,5.0203233,-38.609554,-0.5557851,-38.390957,-8.357162,-41.151085,-17.79059,-34.636955,-37.17579,-33.602043,-30.91788
selection-8,-2.3495233,0.21762672,-1.475549,3.062034,-2.4364643,-1.4870535,-3.9356444,-0.4133299,1.3844652,4.0456915,2.273502,2.4080024,1.3022019,6.3661785,-1.5552702,6.5841513,-0.800119,11.3617115,-1.0816618,17.190664,-3.1510336,21.201002,1.1655194,24.374348,6.2418423,24.19944,5.5678144,22.901184,4.2984366,28.175957,0.7421266,31.303738,-0.3528389,36.300373,-1.0666307,26.089022,-2.9432254,24.485046,-9.690523,21.070492,-6.495146,17.85239,-17.149197,15.556646,-23.492907,17.699442,-23.681677,14.037748,-26.446426,16.060768,-31.437279,12.426726,-35.821373,15.567841,-35.416912,14.981812,-30.035505,16.074911,-23.878162,16.82454,-17.111057,21.212393,-17.454481,25.243309,-21.096533,26.437666,-17.947767,29.153954,-16.772942,29.425491,-16.378544,34.240932,-18.28112,31.16393,-16.892769,25.314167,-18.91018,28.541384,-19.413113,30.190416,-15.830612,28.680922,-13.933154,31.474043,-13.143878,27.932856,-9.3141775,34.807297,-4.1811223,32.796463,-5.8762364,31.427664,-1.4314266,33.43248,-2.412872,28.198084,-5.7295356,23.984573,-6.644138,19.884384,-13.048066,26.044975,-18.428415,24.819101,-19.80634,28.004635,-23.135445,27.143305,-29.154667,29.476936,-24.44597,29.033506,-21.144533,30.704954,-16.513945,29.594751,-20.33778,25.674118,-23.033575,19.162937,-22.702427,19.808334,-17.542274,24.689384,-20.531954,21.491138,-16.585442,17.348114,-17.321964,19.32589,-16.60875,21.192444,-14.0811405,21.750425,-12.603094,25.83132,-10.397158,21.770983,-12.105124,11.4181795,-12.990045,11.949425,-15.915375,19.345875,-19.575205,17.843288,-15.390244,15.34883,-10.943771,17.058609,-10.589845,16.530462,-14.9514675,10.532746,-15.447091,5.8462996,-11.505198,8.512424,-14.755531,11.276293,-13.347567,9.476672,-10.704157,8.937368,-6.900975,6.7168818,-11.395581,4.79334,-16.32412,1.4328592,-20.791584,5.380873,-19.488747,6.524197,-15.294508,4.378157,-18.834997,5.9903545,-17.010065,16.86005,-19.985558,15.446855,-27.292822,8.222427,-32.353535,4.811832,-37.562035,-0.8273619,-38.216118,-8.391672,-40.93747,-17.79901,-33.801167,-37.133446,-34.25717,-30.929678
selection-9,-3.4154491,2.411026,-1.1529744,2.5500283,0.42377248,-0.7357941,-2.8912442,-1.2186117,-0.82764095,2.5705743,2.16389,3.4436328,1.5861366,8.065047,-2.666829,8.295683,-0.90877205,12.451827,-3.323827,18.982857,-1.1093893,20.190046,0.06866473,26.90527,7.0833707,25.550041,4.612959,23.389833,3.6758833,27.128483,0.16550873,30.837477,-0.034495994,37.17527,-1.8332123,26.664383,-3.6703305,24.38593,-8.977689,21.531853,-6.943839,18.39582,-16.74908,15.753595,-23.486658,17.756388,-24.345152,14.299947,-26.476238,17.19168,-31.251366,12.965531,-34.877747,14.3025255,-34.93977,13.966137,-29.054314,16.131123,-23.24256,16.152489,-16.91541,20.795908,-17.693504,24.641573,-21.060501,27.127682,-17.547552,28.839426,-17.23397,29.292435,-17.089218,34.47963,-18.635592,31.377508,-16.534845,25.146194,-18.963972,28.670254,-19.165077,30.048555,-15.531862,28.345535,-13.627759,30.818157,-13.456774,28.254862,-9.06275,34.70222,-4.401677,33.812733,-6.2369595,30.985708,-1.6715158,33.178596,-2.6550975,28.383223,-5.73166,23.773096,-7.18419,19.920502,-13.3427,26.580107,-18.811138,24.982023,-20.36015,27.829191,-23.103937,27.617756,-28.603935,30.065805,-23.619822,28.813498,-20.930473,30.81023,-16.44959,29.594372,-20.185753,25.575188,-22.540216,19.154701,-21.81184,20.51166,-17.240705,24.896688,-21.005821,21.562819,-16.905104,17.073858,-17.269918,19.621384,-16.919413,21.516903,-14.21646,21.279064,-12.848537,25.987661,-10.27503,21.845745,-12.291511,11.543537,-12.627744,12.211523,-15.47914,19.226559,-19.107439,17.940226,-15.00754,15.476877,-11.342202,16.43943,-11.33442,16.564165,-15.155815,10.373515,-15.127156,6.4006968,-11.636264,8.325263,-13.997541,11.608887,-13.927762,9.226826,-10.289713,8.841228,-7.072759,7.4592524,-12.339884,4.579439,-15.711018,1.5710864,-21.152744,4.8673053,-19.681416,6.8156414,-15.52837,3.8829374,-18.852688,6.3899713,-17.201494,16.606016,-19.0167,15.604758,-28.12782,7.484505,-32.053326,5.1435122,-37.251766,-0.7524453,-38.312088,-8.233867,-40.217896,-18.181482,-34.513096,-36.71124,-34.23094,-30.839165
stooge-0,-5.5134907,3.1937997,-3.3638937,2.252644,0.31679556,-2.8628874,-1.9636465,0.37474108,0.6400875,3.0896409,3.5270216,3.6140764,0.826344,8.18864,-2.9441814,8.518838,-1.206232,14.0296755,-2.734466,17.6612,-2.063665,20.559296,0.38159043,25.983936,7.6789374,23.627087,6.7196603,23.92662,4.9771028,26.619776,2.7547898,30.232395,-0.29039267,38.15095,-3.056968,26.665094,-3.7353923,25.86563,-8.349228,21.224226,-7.982808,18.394754,-16.13521,16.520031,-22.434061,15.660681,-24.030243,13.649462,-25.869846,16.292683,-30.90619,12.545963,-34.79284,15.297441,-35.177517,13.25527,-30.520336,15.284217,-24.989958,18.22001,-19.727903,20.761454,-15.493891,25.289349,-20.211182,25.210592,-20.059658,30.474197,-16.78404,28.38591,-16.064459,32.157993,-19.150137,29.847704,-19.163462,27.303896,-19.66526,26.62319,-16.444689,29.682219,-14.194511,31.605042,-11.114306,29.693996,-12.166818,31.975512,-7.3417015,33.918556,-6.3775854,34.948227,-3.2862022,31.221468,-0.4135433,31.24859,-4.9094043,28.972946,-7.785534,25.915594,-8.5680275,21.37892,-10.666234,27.837986,-17.56691,26.61106,-21.625977,31.037233,-22.951937,29.497122,-26.054295,32.584297,-25.9003,27.945473,-21.947218,28.501474,-15.74846,29.2909,-20.86697,25.850822,-22.238705,20.445286,-22.716106,20.133463,-17.895136,24.012533,-19.96409,21.64568,-15.665823,17.833534,-18.888391,19.53007,-18.539814,20.4826,-15.195045,21.104944,-13.5749445,24.21806,-9.642007,22.481922,-11.419813,12.471703,-11.771111,13.397192,-13.679403,18.152254,-17.687958,15.890407,-14.884098,14.723322,-11.103507,17.203173,-10.112555,16.84415,-14.900306,10.9896145,-14.324755,5.805689,-10.373564,9.4811,-14.033155,10.353825,-12.542689,7.94709,-7.7694335,7.5102406,-8.279212,5.0949583,-14.371614,4.931551,-16.863224,5.0633874,-16.29075,1.6621336,-16.083195,5.14901,-17.377928,1.8799559,-21.0275,5.105352,-16.665993,17.957891,-20.09438,14.8200865,-28.513416,6.6596603,-33.442577,6.477834,-37.40268,-1.2442088,-37.157066,-8.373082,-42.22575,-18.031376,-36.161945,-36.080044,-34.68641,-31.046045
stooge-1,-4.689214,1.8634835,-2.2867818,1.9923832,-0.34047306,-1.1569524,-2.860856,-0.7722665,0.6103827,2.8178148,1.636818,4.776614,1.5852519,8.94845,-1.6734493,7.9933705,-0.24483712,12.968111,-1.4777081,19.447506,-2.7642941,20.342133,1.214917,25.717295,8.865266,23.503645,7.2752895,22.880487,6.1468205,25.116718,3.2605052,31.671259,1.6657345,37.588207,-2.795177,25.443602,-4.608598,26.525192,-7.275595,20.876547,-7.853965,17.499037,-14.980851,15.450459,-22.09685,16.495598,-23.509201,13.159181,-24.815508,15.138275,-29.56798,11.747246,-36.17822,16.42099,-35.885193,15.755109,-30.56219,17.409046,-24.890427,17.33298,-19.24101,21.239073,-16.344902,25.830729,-20.065865,25.821796,-19.872421,29.63519,-17.725887,27.729515,-15.231925,32.129738,-20.190304,29.188229,-20.363438,26.240738,-20.138632,26.401815,-16.64723,30.457096,-13.937239,31.219728,-11.18151,29.00227,-12.317241,32.727062,-7.8882337,33.646763,-6.455857,33.86136,-3.1233263,32.013245,-1.1036668,31.744835,-4.688405,28.349411,-7.718296,25.391243,-8.8175,21.767117,-11.728847,28.095306,-17.015003,27.161327,-19.175879,30.648724,-22.752836,30.78973,-27.233364,32.695965,-25.571949,27.702843,-21.010242,29.187225,-17.640003,28.175238,-21.494839,26.197412,-23.06019,20.585493,-22.489365,21.520882,-18.34405,24.77722,-21.396286,22.171787,-16.6501,18.841438,-17.386196,18.40789,-17.622208,19.273542,-15.512377,22.980753,-14.359317,23.996723,-7.949154,22.355562,-11.9921465,13.743582,-11.109719,13.034307,-13.778589,18.445202,-17.465652,16.01847,-17.250687,12.023526,-13.589107,19.933788,-11.466638,21.046997,-15.069243,13.07092,-14.675569,5.2368264,-10.612671,9.819227,-13.772116,10.108605,-12.391615,7.990614,-8.339658,7.397757,-8.247755,5.4887233,-14.461654,5.1679025,-17.105766,5.091168,-15.80185,1.0497932,-15.766778,4.759719,-16.91861,1.8991545,-20.413366,5.4937887,-16.376902,17.607622,-19.36835,14.782791,-28.847574,6.561978,-33.36487,6.399609,-37.71724,-1.4792526,-37.14949,-8.241937,-42.060265,-17.624317,-36.15835,-35.19705,-35.9644,-30.569603
stooge-2,-2.9348035,3.2614534,-2.6846993,2.694813,0.23812905,-1.8188341,-2.759634,-0.4858244,0.7604871,1.4721885,2.5525868,3.1471553,0.976425,9.088628,-2.143069,8.149054,-0.7474207,12.847763,-0.4142317,18.909134,-3.1711783,20.120417,1.2613266,25.275766,8.309542,23.846506,7.4274964,22.565777,6.0097494,25.64737,2.6949542,31.383146,1.2130874,37.017742,-2.3214536,26.480225,-4.639177,24.860203,-8.367209,21.553932,-8.97928,17.700323,-14.866268,16.907875,-21.736326,15.32608,-24.28513,13.125263,-25.113401,16.061369,-30.039646,11.8392725,-35.431644,15.106349,-35.523914,14.401678,-29.82804,14.89804,-24.095816,17.907549,-19.28892,20.61484,-15.971847,25.413944,-19.80178,24.693838,-20.241407,30.577244,-17.038916,27.387949,-15.232539,31.57469,-19.920187,29.566986,-19.655165,25.9223,-20.999552,26.401405,-16.212202,30.751188,-14.287559,30.928001,-11.966032,29.086063,-13.304381,30.886301,-6.226645,33.605896,-5.804849,36.088448,-2.371113,29.989672,0.62489635,30.727686,-4.575917,29.260334,-7.1482997,26.037443,-8.64135,22.086721,-11.1941805,27.399935,-17.552172,25.995323,-19.54849,29.831621,-22.236105,29.841486,-26.74757,33.968933,-24.095615,26.632673,-19.651651,27.795242,-18.019438,26.626003,-22.990757,27.085926,-23.467943,21.859623,-22.284513,22.5093,-18.608158,25.865473,-21.218538,23.014471,-17.788364,18.436316,-17.275257,18.71512,-18.244864,19.58911,-15.580688,22.392084,-13.788359,24.349966,-7.3695683,22.23242,-12.155233,14.036788,-11.173239,12.666392,-14.337976,19.165993,-16.895601,16.550138,-16.792791,12.638458,-13.503114,19.627953,-11.243259,20.386934,-14.65561,13.37008,-12.860681,5.421885,-11.593598,6.871781,-15.132202,9.997818,-12.066944,8.709016,-8.776741,6.984084,-7.7566714,5.7103677,-13.783505,5.389333,-17.05067,4.6642423,-15.879504,0.9453385,-15.624729,4.8950133,-17.469318,1.2197404,-21.475405,4.5455923,-15.894405,18.173431,-20.260405,15.072817,-27.826109,7.212515,-33.442326,6.108053,-37.090336,-1.290813,-38.47038,-9.157506,-42.46943,-17.836893,-36.305603,-36.835823,-36.550087,-31.111122
stooge-3,-5.5738864,1.7454457,-3.833697,1.084816,-1.4031664,-1.1402996,-3.522972,-1.4540647,-0.11998756,3.5895066,2.171508,4.3521214,0.9213151,8.338978,-1.5371084,7.4497952,-1.8676842,13.268603,-1.2014802,18.258173,-3.0639343,19.348717,1.8982364,25.625011,8.609963,23.344685,6.9442263,22.857939,5.7064676,25.454075,3.4911067,30.890299,1.2240342,37.89263,-2.817302,24.87419,-4.7021055,27.366106,-7.174781,20.46212,-8.1700325,16.573473,-14.526076,16.181347,-21.490517,15.637768,-24.314936,12.34549,-25.07811,14.703015,-30.236012,10.400888,-35.03611,16.856546,-36.24313,13.431979,-32.17645,17.269934,-25.619003,18.066738,-19.141064,21.42394,-15.792639,25.897459,-19.468603,24.955017,-19.66998,29.843582,-17.12061,27.70927,-15.67171,31.479212,-19.268564,29.231297,-19.56126,27.022749,-20.627867,26.378767,-15.794622,29.455585,-13.894935,32.495903,-10.315257,29.684872,-11.760329,31.58578,-7.002255,33.200718,-6.6003923,35.37836,-2.7675257,30.655466,-0.49780813,30.80921,-5.607552,29.034563,-8.411107,26.563711,-9.431301,22.348766,-10.721315,28.408985,-16.573534,26.810404,-19.618618,30.942247,-22.419691,30.338882,-26.45992,33.364586,-24.68847,26.620092,-19.45966,27.647526,-18.779436,26.986406,-22.82617,27.63577,-23.085522,21.639736,-22.018717,22.265173,-18.8779,25.764238,-21.491753,22.741009,-16.662407,18.942139,-18.188368,18.767122,-17.964052,19.855303,-15.906507,22.716274,-14.197187,24.111118,-7.156043,22.11809,-12.403162,14.187242,-10.942043,13.170865,-14.071359,19.018587,-17.396925,16.579306,-17.313639,12.22697,-13.114665,19.429781,-11.203799,20.72599,-14.432857,13.512469,-13.354832,4.9227705,-11.429285,6.504005,-14.563216,9.74649,-11.963674,8.815337,-8.795226,7.195968,-7.9428005,5.853321,-13.23306,5.0366178,-17.13856,4.405214,-16.376661,0.9970942,-16.039728,4.648457,-17.431297,1.0328903,-21.571196,4.714545,-16.385202,17.583128,-18.637623,14.845288,-27.92475,8.317781,-31.553062,5.0512185,-37.425293,0.12124945,-38.407063,-9.514705,-40.943344,-17.078123,-34.084106,-36.81331,-33.79295,-30.553644
stooge-4,-5.2852907,2.1421208,-3.4714513,1.2174525,-1.3350387,-2.3800697,-3.729457,0.19832902,-0.09504937,3.634169,1.8250847,3.17002,1.0549964,7.7888813,-1.767731,7.1718163,-1.9678677,13.014879,-1.5438696,18.846794,-2.138572,19.038584,0.18011345,27.19202,8.845232,23.648695,6.9796634,23.07833,5.7471194,24.831095,3.4576309,31.018013,1.0653375,37.449837,-2.3717546,25.186075,-4.6203356,27.35166,-7.6183968,20.560045,-7.511849,16.638062,-15.514086,15.962601,-23.460695,16.268015,-23.859701,12.061847,-25.625578,14.664022,-30.553307,10.517871,-34.866337,16.596598,-36.494545,14.128515,-30.917667,17.022177,-26.04535,16.876677,-18.949972,21.634834,-16.317911,26.659811,-19.038641,25.117971,-19.34381,29.95767,-16.702547,27.408508,-15.929591,31.913475,-19.131277,28.985382,-19.83076,26.56591,-20.895563,25.798489,-16.050194,29.492064,-13.764844,32.470016,-10.308763,29.81755,-11.680054,31.224354,-7.2134075,33.062393,-7.088427,34.40367,-2.7182734,31.89285,0.025430707,31.393433,-4.905276,28.745832,-7.5559387,25.72492,-9.211068,21.523413,-11.205335,28.023413,-16.73019,26.55218,-19.46783,30.313711,-22.031292,30.13733,-27.019579,33.670383,-25.644209,27.877249,-21.240253,28.961506,-18.031374,28.032578,-21.569248,26.838728,-22.994757,20.919155,-22.26646,21.584595,-18.851336,24.977728,-21.914835,21.687834,-16.223604,18.760586,-17.712269,18.577824,-18.243626,19.819798,-15.796075,22.584965,-13.131784,24.345661,-7.7308373,21.960644,-12.266803,14.110556,-11.1072855,13.306292,-14.157567,19.06853,-17.106476,16.40949,-17.233852,12.168915,-13.411161,19.878792,-11.053679,20.73866,-14.546733,13.717272,-13.023451,5.2561235,-11.35346,6.5396852,-14.518478,9.873618,-12.204709,8.434432,-8.879368,7.363799,-8.440921,5.788242,-13.789068,5.2689214,-16.990915,4.573128,-16.551176,1.2029651,-15.826049,4.993882,-17.337801,0.89230365,-21.261961,5.2247596,-16.055033,17.97692,-19.954544,14.807314,-28.37893,6.6422496,-33.336563,5.9618244,-36.933155,-1.0436155,-37.40103,-8.631751,-42.367764,-17.967716,-35.969917,-36.739117,-36.202457,-31.040691
stooge-5,-3.9637961,0.8310474,-3.3128958,3.0648139,-0.47542676,-1.0834442,-2.0128734,-0.4504272,0.8640025,2.3879945,2.7823799,4.368556,1.7932904,8.974767,-1.591435,7.9900365,-1.2704855,14.263835,-1.5013041,18.446844,-2.207173,19.465792,1.5607269,26.051796,8.440063,23.513887,6.796628,22.65617,5.437491,24.971405,3.2717896,31.037994,1.1717881,37.48987,-2.5306163,24.908424,-4.8876266,25.417738,-7.9430723,21.591148,-9.068691,18.260345,-14.945272,16.715122,-22.472343,15.090162,-23.770103,12.674513,-24.477476,15.638315,-29.17458,10.933918,-34.978962,15.576531,-35.58425,13.347057,-30.578182,14.903084,-25.015957,18.64019,-19.82609,20.912415,-15.816435,25.567516,-19.960894,24.9336,-19.871489,30.245583,-17.316254,27.565323,-15.480785,31.82811,-19.13197,28.668808,-19.870579,26.786535,-20.292768,26.872034,-16.28532,30.068186,-14.083541,32.152607,-11.087541,29.416761,-11.737434,32.34323,-7.4046526,32.963448,-6.674142,34.489464,-2.7202525,31.516136,-0.32059544,31.221518,-5.1945267,28.787746,-7.9653115,26.196276,-9.625143,22.479036,-11.720727,29.900368,-15.867026,29.063675,-20.18987,30.767324,-21.582973,30.568396,-26.597448,32.8164,-24.928026,27.052488,-21.660053,27.965702,-17.259342,28.635275,-21.316914,26.895544,-22.432062,20.202667,-22.265062,19.945633,-17.515173,23.850143,-19.874819,21.360424,-15.456094,17.022291,-18.932667,19.75417,-18.555454,20.595558,-15.05654,21.077845,-13.751594,24.197117,-8.241525,22.485794,-11.589137,12.685445,-11.749615,13.871825,-13.641341,18.253862,-18.117262,16.090961,-14.705224,14.554742,-11.267861,16.960947,-10.240596,16.82343,-15.233816,10.664461,-14.474168,5.389076,-10.420101,9.198992,-13.825054,10.630995,-12.949008,8.117612,-7.9024982,7.1915426,-8.815171,5.579562,-14.233588,4.9621744,-16.763992,5.034334,-16.145138,1.319219,-15.820898,4.9461045,-16.99941,1.6119363,-21.003983,5.1117945,-16.176537,17.31042,-19.855986,14.632432,-28.66582,6.484846,-32.852985,6.03941,-37.56809,-1.6614997,-37.13495,-7.9665985,-40.638863,-16.24034,-36.304928,-34.898544,-35.63836,-30.772856
